model,head,condition,layer,step,mean_drift,mean_entropy
pythia-2.8b-deduped,26,ablated,resid_final,6,0.30865478515625,
pythia-2.8b-deduped,26,ablated,resid0,7,0.918212890625,
pythia-2.8b-deduped,26,ablated,resid_mid,7,0.2276611328125,
pythia-2.8b-deduped,26,ablated,resid_final,7,0.3343505859375,
pythia-2.8b-deduped,26,ablated,resid0,8,0.740478515625,
pythia-2.8b-deduped,26,ablated,resid_mid,8,0.2196044921875,
pythia-2.8b-deduped,26,ablated,resid_final,8,0.3612060546875,
pythia-2.8b-deduped,26,ablated,resid0,9,0.895751953125,
pythia-2.8b-deduped,26,ablated,resid_mid,9,0.218994140625,
pythia-2.8b-deduped,26,ablated,resid_final,9,0.44464111328125,
pythia-2.8b-deduped,26,ablated,resid0,10,0.91162109375,
pythia-2.8b-deduped,26,ablated,resid_mid,10,0.19732666015625,
pythia-2.8b-deduped,26,ablated,resid_final,10,0.23291015625,
pythia-2.8b-deduped,26,ablated,resid0,11,0.81396484375,
pythia-2.8b-deduped,26,ablated,resid_mid,11,0.20697021484375,
pythia-2.8b-deduped,26,ablated,resid_final,11,0.31719970703125,
pythia-2.8b-deduped,26,ablated,resid0,12,0.73651123046875,
pythia-2.8b-deduped,26,ablated,resid_mid,12,0.212646484375,
pythia-2.8b-deduped,26,ablated,resid_final,12,0.33721923828125,
pythia-2.8b-deduped,26,ablated,resid0,13,0.925048828125,
pythia-2.8b-deduped,26,ablated,resid_mid,13,0.25958251953125,
pythia-2.8b-deduped,26,ablated,resid_final,13,0.5274658203125,
pythia-2.8b-deduped,26,ablated,resid0,14,0.83782958984375,
pythia-2.8b-deduped,26,ablated,resid_mid,14,0.197998046875,
pythia-2.8b-deduped,26,ablated,resid_final,14,0.32574462890625,
pythia-2.8b-deduped,26,ablated,resid0,15,0.937744140625,
pythia-2.8b-deduped,26,ablated,resid_mid,15,0.22918701171875,
pythia-2.8b-deduped,26,ablated,resid_final,15,0.36138916015625,
pythia-2.8b-deduped,26,ablated,resid0,16,0.874267578125,
pythia-2.8b-deduped,26,ablated,resid_mid,16,0.22296142578125,
pythia-2.8b-deduped,26,ablated,resid_final,16,0.3106689453125,
pythia-2.8b-deduped,26,ablated,resid0,17,0.630859375,
pythia-2.8b-deduped,26,ablated,resid_mid,17,0.20477294921875,
pythia-2.8b-deduped,26,ablated,resid_final,17,0.29925537109375,
pythia-2.8b-deduped,26,ablated,resid0,18,0.82110595703125,
pythia-2.8b-deduped,26,ablated,resid_mid,18,0.25714111328125,
pythia-2.8b-deduped,26,ablated,resid_final,18,0.39105224609375,
pythia-2.8b-deduped,26,ablated,resid0,19,0.925537109375,
pythia-2.8b-deduped,26,ablated,resid_mid,19,0.22698974609375,
pythia-2.8b-deduped,26,ablated,resid_final,19,0.41326904296875,
pythia-2.8b-deduped,26,ablated,resid0,20,0.851318359375,
pythia-2.8b-deduped,26,ablated,resid_mid,20,0.20281982421875,
pythia-2.8b-deduped,26,ablated,resid_final,20,0.29986572265625,
pythia-2.8b-deduped,26,ablated,resid0,21,0.87689208984375,
pythia-2.8b-deduped,26,ablated,resid_mid,21,0.19146728515625,
pythia-2.8b-deduped,26,ablated,resid_final,21,0.27899169921875,
pythia-2.8b-deduped,26,ablated,resid0,22,0.8780517578125,
pythia-2.8b-deduped,26,ablated,resid_mid,22,0.22479248046875,
pythia-2.8b-deduped,26,ablated,resid_final,22,0.32568359375,
pythia-2.8b-deduped,26,ablated,resid0,23,0.890625,
pythia-2.8b-deduped,26,ablated,resid_mid,23,0.23492431640625,
pythia-2.8b-deduped,26,ablated,resid_final,23,0.4481201171875,
pythia-2.8b-deduped,26,ablated,resid0,24,0.925048828125,
pythia-2.8b-deduped,26,ablated,resid_mid,24,0.210693359375,
pythia-2.8b-deduped,26,ablated,resid_final,24,0.32830810546875,
pythia-2.8b-deduped,26,ablated,resid0,25,0.84161376953125,
pythia-2.8b-deduped,26,ablated,resid_mid,25,0.21221923828125,
pythia-2.8b-deduped,26,ablated,resid_final,25,0.2724609375,
pythia-2.8b-deduped,26,ablated,resid0,26,0.8509521484375,
pythia-2.8b-deduped,26,ablated,resid_mid,26,0.22821044921875,
pythia-2.8b-deduped,26,ablated,resid_final,26,0.29534912109375,
pythia-2.8b-deduped,26,ablated,resid0,27,0.91204833984375,
pythia-2.8b-deduped,26,ablated,resid_mid,27,0.23077392578125,
pythia-2.8b-deduped,26,ablated,resid_final,27,0.3533935546875,
pythia-2.8b-deduped,26,ablated,resid0,28,0.92047119140625,
pythia-2.8b-deduped,26,ablated,resid_mid,28,0.263916015625,
pythia-2.8b-deduped,26,ablated,resid_final,28,0.37786865234375,
pythia-2.8b-deduped,26,ablated,resid0,29,0.858154296875,
pythia-2.8b-deduped,26,ablated,resid_mid,29,0.253173828125,
pythia-2.8b-deduped,26,ablated,resid_final,29,0.35992431640625,
pythia-2.8b-deduped,26,ablated,resid0,30,0.76422119140625,
pythia-2.8b-deduped,26,ablated,resid_mid,30,0.2119140625,
pythia-2.8b-deduped,26,ablated,resid_final,30,0.276611328125,
pythia-2.8b-deduped,26,ablated,resid0,31,0.93865966796875,
pythia-2.8b-deduped,26,ablated,resid_mid,31,0.265380859375,
pythia-2.8b-deduped,26,ablated,resid_final,31,0.476806640625,
pythia-2.8b-deduped,26,ablated,resid0,32,0.8931884765625,
pythia-2.8b-deduped,26,ablated,resid_mid,32,0.25628662109375,
pythia-2.8b-deduped,26,ablated,resid_final,32,0.404052734375,
pythia-2.8b-deduped,26,ablated,resid0,33,0.74652099609375,
pythia-2.8b-deduped,26,ablated,resid_mid,33,0.21881103515625,
pythia-2.8b-deduped,26,ablated,resid_final,33,0.36260986328125,
pythia-2.8b-deduped,26,ablated,resid0,34,0.70196533203125,
pythia-2.8b-deduped,26,ablated,resid_mid,34,0.23486328125,
pythia-2.8b-deduped,26,ablated,resid_final,34,0.34979248046875,
pythia-2.8b-deduped,26,ablated,resid0,35,0.88909912109375,
pythia-2.8b-deduped,26,ablated,resid_mid,35,0.23883056640625,
pythia-2.8b-deduped,26,ablated,resid_final,35,0.58404541015625,
pythia-2.8b-deduped,26,ablated,resid0,36,0.93389892578125,
pythia-2.8b-deduped,26,ablated,resid_mid,36,0.21868896484375,
pythia-2.8b-deduped,26,ablated,resid_final,36,0.37799072265625,
pythia-2.8b-deduped,26,ablated,resid0,37,0.8917236328125,
pythia-2.8b-deduped,26,ablated,resid_mid,37,0.215576171875,
pythia-2.8b-deduped,26,ablated,resid_final,37,0.3662109375,
pythia-2.8b-deduped,26,ablated,resid0,38,0.88873291015625,
pythia-2.8b-deduped,26,ablated,resid_mid,38,0.19476318359375,
pythia-2.8b-deduped,26,ablated,resid_final,38,0.31524658203125,
pythia-2.8b-deduped,26,ablated,resid0,39,0.91925048828125,
pythia-2.8b-deduped,26,ablated,resid_mid,39,0.21331787109375,
pythia-2.8b-deduped,26,ablated,resid_final,39,0.26971435546875,
pythia-2.8b-deduped,26,ablated,resid0,40,0.8353271484375,
pythia-2.8b-deduped,26,ablated,resid_mid,40,0.20526123046875,
pythia-2.8b-deduped,26,ablated,resid_final,40,0.34954833984375,
pythia-2.8b-deduped,26,ablated,resid0,41,0.65576171875,
pythia-2.8b-deduped,26,ablated,resid_mid,41,0.1971435546875,
pythia-2.8b-deduped,26,ablated,resid_final,41,0.3433837890625,
pythia-2.8b-deduped,26,ablated,resid0,42,0.783447265625,
pythia-2.8b-deduped,26,ablated,resid_mid,42,0.2265625,
pythia-2.8b-deduped,26,ablated,resid_final,42,0.35693359375,
pythia-2.8b-deduped,26,ablated,resid0,43,0.83050537109375,
pythia-2.8b-deduped,26,ablated,resid_mid,43,0.22686767578125,
pythia-2.8b-deduped,26,ablated,resid_final,43,0.49029541015625,
pythia-2.8b-deduped,26,ablated,resid0,44,0.71868896484375,
pythia-2.8b-deduped,26,ablated,resid_mid,44,0.180419921875,
pythia-2.8b-deduped,26,ablated,resid_final,44,0.26824951171875,
pythia-2.8b-deduped,26,ablated,resid0,45,0.891845703125,
pythia-2.8b-deduped,26,ablated,resid_mid,45,0.2198486328125,
pythia-2.8b-deduped,26,ablated,resid_final,45,0.4140625,
pythia-2.8b-deduped,26,ablated,resid0,46,0.897216796875,
pythia-2.8b-deduped,26,ablated,resid_mid,46,0.2227783203125,
pythia-2.8b-deduped,26,ablated,resid_final,46,0.34893798828125,
pythia-2.8b-deduped,26,ablated,resid0,47,0.8475341796875,
pythia-2.8b-deduped,26,ablated,resid_mid,47,0.2415771484375,
pythia-2.8b-deduped,26,ablated,resid_final,47,0.3662109375,
pythia-2.8b-deduped,26,ablated,resid0,48,0.9027099609375,
pythia-2.8b-deduped,26,ablated,resid_mid,48,0.20928955078125,
pythia-2.8b-deduped,26,ablated,resid_final,48,0.29742431640625,
pythia-2.8b-deduped,26,ablated,resid0,49,0.90338134765625,
pythia-2.8b-deduped,26,ablated,resid_mid,49,0.22900390625,
pythia-2.8b-deduped,26,ablated,resid_final,49,0.3043212890625,
pythia-2.8b-deduped,26,ablated,resid0,50,0.81036376953125,
pythia-2.8b-deduped,26,ablated,resid_mid,50,0.2545166015625,
pythia-2.8b-deduped,26,ablated,resid_final,50,0.3779296875,
pythia-2.8b-deduped,26,ablated,resid0,51,0.76641845703125,
pythia-2.8b-deduped,26,ablated,resid_mid,51,0.2059326171875,
pythia-2.8b-deduped,26,ablated,resid_final,51,0.40789794921875,
pythia-2.8b-deduped,26,ablated,resid0,52,0.89544677734375,
pythia-2.8b-deduped,26,ablated,resid_mid,52,0.20947265625,
pythia-2.8b-deduped,26,ablated,resid_final,52,0.33062744140625,
pythia-2.8b-deduped,26,ablated,resid0,53,0.861083984375,
pythia-2.8b-deduped,26,ablated,resid_mid,53,0.205078125,
pythia-2.8b-deduped,26,ablated,resid_final,53,0.40032958984375,
pythia-2.8b-deduped,26,ablated,resid0,54,0.81097412109375,
pythia-2.8b-deduped,26,ablated,resid_mid,54,0.19781494140625,
pythia-2.8b-deduped,26,ablated,resid_final,54,0.349365234375,
pythia-2.8b-deduped,26,ablated,resid0,55,0.9432373046875,
pythia-2.8b-deduped,26,ablated,resid_mid,55,0.24713134765625,
pythia-2.8b-deduped,26,ablated,resid_final,55,0.4189453125,
pythia-2.8b-deduped,26,ablated,resid0,56,0.8939208984375,
pythia-2.8b-deduped,26,ablated,resid_mid,56,0.25653076171875,
pythia-2.8b-deduped,26,ablated,resid_final,56,0.3887939453125,
pythia-2.8b-deduped,26,ablated,resid0,57,0.8570556640625,
pythia-2.8b-deduped,26,ablated,resid_mid,57,0.20672607421875,
pythia-2.8b-deduped,26,ablated,resid_final,57,0.34222412109375,
pythia-2.8b-deduped,26,ablated,resid0,58,0.74859619140625,
pythia-2.8b-deduped,26,ablated,resid_mid,58,0.2266845703125,
pythia-2.8b-deduped,26,ablated,resid_final,58,0.37469482421875,
pythia-2.8b-deduped,26,ablated,resid0,59,0.7510986328125,
pythia-2.8b-deduped,26,ablated,resid_mid,59,0.2349853515625,
pythia-2.8b-deduped,26,ablated,resid_final,59,0.44354248046875,
pythia-2.8b-deduped,26,ablated,resid0,60,0.93658447265625,
pythia-2.8b-deduped,26,ablated,resid_mid,60,0.27276611328125,
pythia-2.8b-deduped,26,ablated,resid_final,60,0.5067138671875,
pythia-2.8b-deduped,26,ablated,resid0,61,0.91680908203125,
pythia-2.8b-deduped,26,ablated,resid_mid,61,0.27691650390625,
pythia-2.8b-deduped,26,ablated,resid_final,61,0.3070068359375,
pythia-2.8b-deduped,26,ablated,resid0,62,0.82275390625,
pythia-2.8b-deduped,26,ablated,resid_mid,62,0.19970703125,
pythia-2.8b-deduped,26,ablated,resid_final,62,0.30499267578125,
pythia-2.8b-deduped,26,ablated,logits,63,,
pythia-2.8b-deduped,8,ablated,resid0,0,0.96014404296875,
pythia-2.8b-deduped,8,ablated,resid_mid,0,0.26373291015625,
pythia-2.8b-deduped,8,ablated,resid_final,0,0.3817138671875,
pythia-2.8b-deduped,8,ablated,resid0,1,0.8863525390625,
pythia-2.8b-deduped,8,ablated,resid_mid,1,0.26019287109375,
pythia-2.8b-deduped,8,ablated,resid_final,1,0.43853759765625,
pythia-2.8b-deduped,8,ablated,resid0,2,0.64691162109375,
pythia-2.8b-deduped,8,ablated,resid_mid,2,0.19818115234375,
pythia-2.8b-deduped,8,ablated,resid_final,2,0.20501708984375,
pythia-2.8b-deduped,8,ablated,resid0,3,0.79241943359375,
pythia-2.8b-deduped,8,ablated,resid_mid,3,0.18951416015625,
pythia-2.8b-deduped,8,ablated,resid_final,3,0.46783447265625,
pythia-2.8b-deduped,8,ablated,resid0,4,0.909912109375,
pythia-2.8b-deduped,8,ablated,resid_mid,4,0.21478271484375,
pythia-2.8b-deduped,8,ablated,resid_final,4,0.35833740234375,
pythia-2.8b-deduped,8,ablated,resid0,5,0.89703369140625,
pythia-2.8b-deduped,8,ablated,resid_mid,5,0.23553466796875,
pythia-2.8b-deduped,8,ablated,resid_final,5,0.45172119140625,
pythia-2.8b-deduped,8,ablated,resid0,6,0.8150634765625,
pythia-2.8b-deduped,8,ablated,resid_mid,6,0.23150634765625,
pythia-2.8b-deduped,8,ablated,resid_final,6,0.42724609375,
pythia-2.8b-deduped,8,ablated,resid0,7,0.927734375,
pythia-2.8b-deduped,8,ablated,resid_mid,7,0.21990966796875,
pythia-2.8b-deduped,8,ablated,resid_final,7,0.3421630859375,
pythia-2.8b-deduped,8,ablated,resid0,8,0.85040283203125,
pythia-2.8b-deduped,8,ablated,resid_mid,8,0.1658935546875,
pythia-2.8b-deduped,8,ablated,resid_final,8,0.32171630859375,
pythia-2.8b-deduped,8,ablated,resid0,9,0.71759033203125,
pythia-2.8b-deduped,8,ablated,resid_mid,9,0.1434326171875,
pythia-2.8b-deduped,8,ablated,resid_final,9,0.22967529296875,
pythia-2.8b-deduped,8,ablated,resid0,10,0.84893798828125,
pythia-2.8b-deduped,8,ablated,resid_mid,10,0.193359375,
pythia-2.8b-deduped,8,ablated,resid_final,10,0.40216064453125,
pythia-2.8b-deduped,8,ablated,resid0,11,0.88531494140625,
pythia-2.8b-deduped,8,ablated,resid_mid,11,0.20819091796875,
pythia-2.8b-deduped,8,ablated,resid_final,11,0.3909912109375,
pythia-2.8b-deduped,8,ablated,resid0,12,0.889892578125,
pythia-2.8b-deduped,8,ablated,resid_mid,12,0.2359619140625,
pythia-2.8b-deduped,8,ablated,resid_final,12,0.55718994140625,
pythia-2.8b-deduped,8,ablated,resid0,13,0.71392822265625,
pythia-2.8b-deduped,8,ablated,resid_mid,13,0.22564697265625,
pythia-2.8b-deduped,8,ablated,resid_final,13,0.2880859375,
pythia-2.8b-deduped,8,ablated,resid0,14,0.8719482421875,
pythia-2.8b-deduped,8,ablated,resid_mid,14,0.21484375,
pythia-2.8b-deduped,8,ablated,resid_final,14,0.56488037109375,
pythia-2.8b-deduped,8,ablated,resid0,15,0.87091064453125,
pythia-2.8b-deduped,8,ablated,resid_mid,15,0.18243408203125,
pythia-2.8b-deduped,8,ablated,resid_final,15,0.41741943359375,
pythia-2.8b-deduped,8,ablated,resid0,16,0.7967529296875,
pythia-2.8b-deduped,8,ablated,resid_mid,16,0.182861328125,
pythia-2.8b-deduped,8,ablated,resid_final,16,0.32537841796875,
pythia-2.8b-deduped,8,ablated,resid0,17,0.71270751953125,
pythia-2.8b-deduped,8,ablated,resid_mid,17,0.17791748046875,
pythia-2.8b-deduped,8,ablated,resid_final,17,0.39642333984375,
pythia-2.8b-deduped,8,ablated,resid0,18,0.92620849609375,
pythia-2.8b-deduped,8,ablated,resid_mid,18,0.20526123046875,
pythia-2.8b-deduped,8,ablated,resid_final,18,0.49267578125,
pythia-2.8b-deduped,8,ablated,resid0,19,0.93426513671875,
pythia-2.8b-deduped,8,ablated,resid_mid,19,0.2066650390625,
pythia-2.8b-deduped,8,ablated,resid_final,19,0.3896484375,
pythia-2.8b-deduped,8,ablated,resid0,20,0.848876953125,
pythia-2.8b-deduped,8,ablated,resid_mid,20,0.22186279296875,
pythia-2.8b-deduped,8,ablated,resid_final,20,0.420654296875,
pythia-2.8b-deduped,8,ablated,resid0,21,0.82452392578125,
pythia-2.8b-deduped,8,ablated,resid_mid,21,0.19500732421875,
pythia-2.8b-deduped,8,ablated,resid_final,21,0.2818603515625,
pythia-2.8b-deduped,8,ablated,resid0,22,0.73388671875,
pythia-2.8b-deduped,8,ablated,resid_mid,22,0.13385009765625,
pythia-2.8b-deduped,8,ablated,resid_final,22,0.35919189453125,
pythia-2.8b-deduped,8,ablated,resid0,23,0.86669921875,
pythia-2.8b-deduped,8,ablated,resid_mid,23,0.1573486328125,
pythia-2.8b-deduped,8,ablated,resid_final,23,0.32452392578125,
pythia-2.8b-deduped,8,ablated,resid0,24,0.9150390625,
pythia-2.8b-deduped,8,ablated,resid_mid,24,0.1947021484375,
pythia-2.8b-deduped,8,ablated,resid_final,24,0.41180419921875,
pythia-2.8b-deduped,8,ablated,resid0,25,0.92535400390625,
pythia-2.8b-deduped,8,ablated,resid_mid,25,0.2049560546875,
pythia-2.8b-deduped,8,ablated,resid_final,25,0.407958984375,
pythia-2.8b-deduped,8,ablated,resid0,26,0.92584228515625,
pythia-2.8b-deduped,8,ablated,resid_mid,26,0.205810546875,
pythia-2.8b-deduped,8,ablated,resid_final,26,0.3780517578125,
pythia-2.8b-deduped,8,ablated,resid0,27,0.9193115234375,
pythia-2.8b-deduped,8,ablated,resid_mid,27,0.22930908203125,
pythia-2.8b-deduped,8,ablated,resid_final,27,0.43878173828125,
pythia-2.8b-deduped,8,ablated,resid0,28,0.9422607421875,
pythia-2.8b-deduped,8,ablated,resid_mid,28,0.2303466796875,
pythia-2.8b-deduped,8,ablated,resid_final,28,0.46240234375,
pythia-2.8b-deduped,8,ablated,resid0,29,0.89703369140625,
pythia-2.8b-deduped,8,ablated,resid_mid,29,0.21942138671875,
pythia-2.8b-deduped,8,ablated,resid_final,29,0.42535400390625,
pythia-2.8b-deduped,8,ablated,resid0,30,0.73944091796875,
pythia-2.8b-deduped,8,ablated,resid_mid,30,0.17388916015625,
pythia-2.8b-deduped,8,ablated,resid_final,30,0.3642578125,
pythia-2.8b-deduped,8,ablated,resid0,31,0.71868896484375,
pythia-2.8b-deduped,8,ablated,resid_mid,31,0.176513671875,
pythia-2.8b-deduped,8,ablated,resid_final,31,0.32928466796875,
pythia-2.8b-deduped,8,ablated,resid0,32,0.77874755859375,
pythia-2.8b-deduped,8,ablated,resid_mid,32,0.20654296875,
pythia-2.8b-deduped,8,ablated,resid_final,32,0.37384033203125,
pythia-2.8b-deduped,8,ablated,resid0,33,0.89825439453125,
pythia-2.8b-deduped,8,ablated,resid_mid,33,0.1922607421875,
pythia-2.8b-deduped,8,ablated,resid_final,33,0.51544189453125,
pythia-2.8b-deduped,8,ablated,resid0,34,0.9554443359375,
pythia-2.8b-deduped,8,ablated,resid_mid,34,0.22259521484375,
pythia-2.8b-deduped,8,ablated,resid_final,34,0.34478759765625,
pythia-2.8b-deduped,8,ablated,resid0,35,0.8377685546875,
pythia-2.8b-deduped,8,ablated,resid_mid,35,0.21478271484375,
pythia-2.8b-deduped,8,ablated,resid_final,35,0.40423583984375,
pythia-2.8b-deduped,8,ablated,resid0,36,0.910400390625,
pythia-2.8b-deduped,8,ablated,resid_mid,36,0.22314453125,
pythia-2.8b-deduped,8,ablated,resid_final,36,0.37811279296875,
pythia-2.8b-deduped,8,ablated,resid0,37,0.9071044921875,
pythia-2.8b-deduped,8,ablated,resid_mid,37,0.1932373046875,
pythia-2.8b-deduped,8,ablated,resid_final,37,0.37860107421875,
pythia-2.8b-deduped,8,ablated,resid0,38,0.914794921875,
pythia-2.8b-deduped,8,ablated,resid_mid,38,0.2061767578125,
pythia-2.8b-deduped,8,ablated,resid_final,38,0.42877197265625,
pythia-2.8b-deduped,8,ablated,resid0,39,0.8375244140625,
pythia-2.8b-deduped,8,ablated,resid_mid,39,0.19659423828125,
pythia-2.8b-deduped,8,ablated,resid_final,39,0.4412841796875,
pythia-2.8b-deduped,8,ablated,resid0,40,0.72430419921875,
pythia-2.8b-deduped,8,ablated,resid_mid,40,0.1971435546875,
pythia-2.8b-deduped,8,ablated,resid_final,40,0.335693359375,
pythia-2.8b-deduped,8,ablated,resid0,41,0.765625,
pythia-2.8b-deduped,8,ablated,resid_mid,41,0.2095947265625,
pythia-2.8b-deduped,8,ablated,resid_final,41,0.55010986328125,
pythia-2.8b-deduped,8,ablated,resid0,42,0.92022705078125,
pythia-2.8b-deduped,8,ablated,resid_mid,42,0.2191162109375,
pythia-2.8b-deduped,8,ablated,resid_final,42,0.46990966796875,
pythia-2.8b-deduped,8,ablated,resid0,43,0.9471435546875,
pythia-2.8b-deduped,8,ablated,resid_mid,43,0.2509765625,
pythia-2.8b-deduped,8,ablated,resid_final,43,0.41156005859375,
pythia-2.8b-deduped,8,ablated,resid0,44,0.92218017578125,
pythia-2.8b-deduped,8,ablated,resid_mid,44,0.23760986328125,
pythia-2.8b-deduped,8,ablated,resid_final,44,0.410888671875,
pythia-2.8b-deduped,8,ablated,resid0,45,0.862548828125,
pythia-2.8b-deduped,8,ablated,resid_mid,45,0.17633056640625,
pythia-2.8b-deduped,8,ablated,resid_final,45,0.35614013671875,
pythia-2.8b-deduped,8,ablated,resid0,46,0.74212646484375,
pythia-2.8b-deduped,8,ablated,resid_mid,46,0.1773681640625,
pythia-2.8b-deduped,8,ablated,resid_final,46,0.27838134765625,
pythia-2.8b-deduped,8,ablated,resid0,47,0.83154296875,
pythia-2.8b-deduped,8,ablated,resid_mid,47,0.24163818359375,
pythia-2.8b-deduped,8,ablated,resid_final,47,0.45635986328125,
pythia-2.8b-deduped,8,ablated,resid0,48,0.87957763671875,
pythia-2.8b-deduped,8,ablated,resid_mid,48,0.19708251953125,
pythia-2.8b-deduped,8,ablated,resid_final,48,0.42095947265625,
pythia-2.8b-deduped,8,ablated,resid0,49,0.833740234375,
pythia-2.8b-deduped,8,ablated,resid_mid,49,0.19586181640625,
pythia-2.8b-deduped,8,ablated,resid_final,49,0.363037109375,
pythia-2.8b-deduped,8,ablated,resid0,50,0.78179931640625,
pythia-2.8b-deduped,8,ablated,resid_mid,50,0.20220947265625,
pythia-2.8b-deduped,8,ablated,resid_final,50,0.31231689453125,
pythia-2.8b-deduped,8,ablated,resid0,51,0.77899169921875,
pythia-2.8b-deduped,8,ablated,resid_mid,51,0.15753173828125,
pythia-2.8b-deduped,8,ablated,resid_final,51,0.39654541015625,
pythia-2.8b-deduped,8,ablated,resid0,52,0.84149169921875,
pythia-2.8b-deduped,8,ablated,resid_mid,52,0.20635986328125,
pythia-2.8b-deduped,8,ablated,resid_final,52,0.29547119140625,
pythia-2.8b-deduped,8,ablated,resid0,53,0.9691162109375,
pythia-2.8b-deduped,8,ablated,resid_mid,53,0.25042724609375,
pythia-2.8b-deduped,8,ablated,resid_final,53,0.43218994140625,
pythia-2.8b-deduped,8,ablated,resid0,54,0.87060546875,
pythia-2.8b-deduped,8,ablated,resid_mid,54,0.18536376953125,
pythia-2.8b-deduped,8,ablated,resid_final,54,0.33880615234375,
pythia-2.8b-deduped,8,ablated,resid0,55,0.775390625,
pythia-2.8b-deduped,8,ablated,resid_mid,55,0.2119140625,
pythia-2.8b-deduped,8,ablated,resid_final,55,0.35333251953125,
pythia-2.8b-deduped,8,ablated,resid0,56,0.9337158203125,
pythia-2.8b-deduped,8,ablated,resid_mid,56,0.21112060546875,
pythia-2.8b-deduped,8,ablated,resid_final,56,0.4874267578125,
pythia-2.8b-deduped,8,ablated,resid0,57,0.935302734375,
pythia-2.8b-deduped,8,ablated,resid_mid,57,0.20208740234375,
pythia-2.8b-deduped,8,ablated,resid_final,57,0.4901123046875,
pythia-2.8b-deduped,8,ablated,resid0,58,0.792724609375,
pythia-2.8b-deduped,8,ablated,resid_mid,58,0.16558837890625,
pythia-2.8b-deduped,8,ablated,resid_final,58,0.327880859375,
pythia-2.8b-deduped,8,ablated,resid0,59,0.89263916015625,
pythia-2.8b-deduped,8,ablated,resid_mid,59,0.1951904296875,
pythia-2.8b-deduped,8,ablated,resid_final,59,0.34881591796875,
pythia-2.8b-deduped,8,ablated,resid0,60,0.89056396484375,
pythia-2.8b-deduped,8,ablated,resid_mid,60,0.1947021484375,
pythia-2.8b-deduped,8,ablated,resid_final,60,0.34033203125,
pythia-2.8b-deduped,8,ablated,resid0,61,0.8477783203125,
pythia-2.8b-deduped,8,ablated,resid_mid,61,0.19464111328125,
pythia-2.8b-deduped,8,ablated,resid_final,61,0.2999267578125,
pythia-2.8b-deduped,8,ablated,resid0,62,0.81890869140625,
pythia-2.8b-deduped,8,ablated,resid_mid,62,0.23358154296875,
pythia-2.8b-deduped,8,ablated,resid_final,62,0.28143310546875,
pythia-2.8b-deduped,8,ablated,logits,63,,
