layer,head,mean_value,rank
0,14,1.20703125,1
0,5,1.220703125,2
0,10,1.2265625,3
0,12,1.2373046875,4
0,6,1.2490234375,5
0,13,1.2529296875,6
0,1,1.2626953125,7
0,3,1.26953125,8
0,8,1.2763671875,9
0,0,1.2802734375,10
0,15,1.2890625,11
0,9,1.3095703125,12
