layer,head,mean_value,rank
0,10,1.24609375,1
0,1,1.2578125,2
0,3,1.2666015625,3
0,14,1.2666015625,4
0,8,1.28515625,5
0,0,1.2890625,6
0,5,1.29296875,7
0,12,1.302734375,8
0,13,1.3095703125,9
0,6,1.3212890625,10
0,15,1.3466796875,11
0,9,1.3564453125,12
0,7,1.4228515625,13
0,4,1.4267578125,14
0,11,1.4521484375,15
0,2,1.7265625,16
