layer,head,ld_abl,ld_base,d_ld,acc_abl,acc_base,d_acc,p_drop,kl_div,acc_flip_rate
7,6,0.3681640625,0.3671875,0.0009765625,0.1666666716337204,0.1666666716337204,0.0,-0.00048828125,,0.8333333134651184
7,7,0.37353515625,0.3671875,0.00634765625,0.1666666716337204,0.1666666716337204,0.0,-0.0003662109375,,0.8333333134651184
7,8,0.3671875,0.3671875,0.0,0.1666666716337204,0.1666666716337204,0.0,0.0001220703125,,0.8333333134651184
7,9,0.361572265625,0.3671875,-0.005615234375,0.1666666716337204,0.1666666716337204,0.0,0.0014238357543945312,,0.8333333134651184
7,10,0.362548828125,0.3671875,-0.004638671875,0.1666666716337204,0.1666666716337204,0.0,0.0005698204040527344,,0.8333333134651184
7,11,0.33203125,0.3671875,-0.03515625,0.1666666716337204,0.1666666716337204,0.0,0.004314422607421875,,0.8333333134651184
7,12,0.34619140625,0.3671875,-0.02099609375,0.1666666716337204,0.1666666716337204,0.0,0.0033779144287109375,,0.8333333134651184
7,13,0.3681640625,0.3671875,0.0009765625,0.1666666716337204,0.1666666716337204,0.0,-0.0003662109375,,0.8333333134651184
7,14,0.35009765625,0.3671875,-0.01708984375,0.1666666716337204,0.1666666716337204,0.0,0.0023593902587890625,,0.8333333134651184
7,15,0.364501953125,0.3671875,-0.002685546875,0.1666666716337204,0.1666666716337204,0.0,0.0001220703125,,0.8333333134651184
8,0,0.343505859375,0.3671875,-0.023681640625,0.1666666716337204,0.1666666716337204,0.0,0.0019931793212890625,,0.8333333134651184
8,1,0.356689453125,0.3671875,-0.010498046875,0.1666666716337204,0.1666666716337204,0.0,0.0002034902572631836,,0.8333333134651184
8,2,0.3544921875,0.3671875,-0.0126953125,0.1666666716337204,0.1666666716337204,0.0,0.0023193359375,,0.8333333134651184
8,3,0.3623046875,0.3671875,-0.0048828125,0.1666666716337204,0.1666666716337204,0.0,0.0005698204040527344,,0.8333333134651184
8,4,0.376953125,0.3671875,0.009765625,0.1666666716337204,0.1666666716337204,0.0,-0.0010986328125,,0.8333333134651184
8,5,0.36279296875,0.3671875,-0.00439453125,0.1666666716337204,0.1666666716337204,0.0,0.0008544921875,,0.8333333134651184
8,6,0.35400390625,0.3671875,-0.01318359375,0.1666666716337204,0.1666666716337204,0.0,0.0030918121337890625,,0.8333333134651184
8,7,0.387451171875,0.3671875,0.020263671875,0.1666666716337204,0.1666666716337204,0.0,-0.0022792816162109375,,0.8333333134651184
8,8,0.33544921875,0.3671875,-0.03173828125,0.1666666716337204,0.1666666716337204,0.0,0.006999969482421875,,0.8333333134651184
8,9,0.362060546875,0.3671875,-0.005126953125,0.1666666716337204,0.1666666716337204,0.0,0.0011796951293945312,,0.8333333134651184
8,10,0.3681640625,0.3671875,0.0009765625,0.1666666716337204,0.1666666716337204,0.0,0.000244140625,,0.8333333134651184
8,11,0.370849609375,0.3671875,0.003662109375,0.1666666716337204,0.1666666716337204,0.0,0.0001627206802368164,,0.8333333134651184
8,12,0.3564453125,0.3671875,-0.0107421875,0.1666666716337204,0.1666666716337204,0.0,0.0019121170043945312,,0.8333333134651184
8,13,0.37109375,0.3671875,0.00390625,0.1666666716337204,0.1666666716337204,0.0,-0.0009360313415527344,,0.8333333134651184
8,14,0.39990234375,0.3671875,0.03271484375,0.1666666716337204,0.1666666716337204,0.0,-0.0032558441162109375,,0.8333333134651184
8,15,0.36328125,0.3671875,-0.00390625,0.1666666716337204,0.1666666716337204,0.0,-0.0005698204040527344,,0.8333333134651184
9,0,0.381103515625,0.3671875,0.013916015625,0.1666666716337204,0.1666666716337204,0.0,-0.0022792816162109375,,0.8333333134651184
9,1,0.3505859375,0.3671875,-0.0166015625,0.1666666716337204,0.1666666716337204,0.0,0.0029697418212890625,,0.8333333134651184
9,2,0.3837890625,0.3671875,0.0166015625,0.1666666716337204,0.1666666716337204,0.0,-0.0015459060668945312,,0.8333333134651184
9,3,0.404541015625,0.3671875,0.037353515625,0.1666666716337204,0.1666666716337204,0.0,-0.0045166015625,,0.8333333134651184
9,4,0.369384765625,0.3671875,0.002197265625,0.1666666716337204,0.1666666716337204,0.0,-0.0001220703125,,0.8333333134651184
9,5,0.36328125,0.3671875,-0.00390625,0.1666666716337204,0.1666666716337204,0.0,-0.0001220703125,,0.8333333134651184
9,6,0.368408203125,0.3671875,0.001220703125,0.1666666716337204,0.1666666716337204,0.0,-0.0001220703125,,0.8333333134651184
9,7,0.357666015625,0.3671875,-0.009521484375,0.1666666716337204,0.1666666716337204,0.0,0.0023593902587890625,,0.8333333134651184
9,8,0.3720703125,0.3671875,0.0048828125,0.1666666716337204,0.1666666716337204,0.0,-0.0006918907165527344,,0.8333333134651184
9,9,0.348876953125,0.3671875,-0.018310546875,0.1666666716337204,0.1666666716337204,0.0,0.0028896331787109375,,0.8333333134651184
9,10,0.381103515625,0.3671875,0.013916015625,0.1666666716337204,0.1666666716337204,0.0,-0.0006918907165527344,,0.8333333134651184
9,11,0.36279296875,0.3671875,-0.00439453125,0.1666666716337204,0.1666666716337204,0.0,0.0005288124084472656,,0.8333333134651184
9,12,0.375,0.3671875,0.0078125,0.1666666716337204,0.1666666716337204,0.0,-0.000244140625,,0.8333333134651184
9,13,0.345947265625,0.3671875,-0.021240234375,0.1666666716337204,0.1666666716337204,0.0,0.0016679763793945312,,0.8333333134651184
9,14,0.348876953125,0.3671875,-0.018310546875,0.1666666716337204,0.1666666716337204,0.0,0.003173828125,,0.8333333134651184
9,15,0.364013671875,0.3671875,-0.003173828125,0.1666666716337204,0.1666666716337204,0.0,0.0010576248168945312,,0.8333333134651184
10,0,0.365966796875,0.3671875,-0.001220703125,0.1666666716337204,0.1666666716337204,0.0,0.0032558441162109375,,0.8333333134651184
10,1,0.372314453125,0.3671875,0.005126953125,0.1666666716337204,0.1666666716337204,0.0,-8.13603401184082e-05,,0.8333333134651184
10,2,0.35791015625,0.3671875,-0.00927734375,0.1666666716337204,0.1666666716337204,0.0,0.0016279220581054688,,0.8333333134651184
10,3,0.3671875,0.3671875,0.0,0.1666666716337204,0.1666666716337204,0.0,0.000244140625,,0.8333333134651184
10,4,0.37060546875,0.3671875,0.00341796875,0.1666666716337204,0.1666666716337204,0.0,-0.0008139610290527344,,0.8333333134651184
10,5,0.3759765625,0.3671875,0.0087890625,0.1666666716337204,0.1666666716337204,0.0,-0.0016279220581054688,,0.8333333134651184
10,6,0.375,0.3671875,0.0078125,0.1666666716337204,0.1666666716337204,0.0,-0.0013017654418945312,,0.8333333134651184
10,7,0.34033203125,0.3671875,-0.02685546875,0.1666666716337204,0.1666666716337204,0.0,0.004680633544921875,,0.8333333134651184
10,8,0.363037109375,0.3671875,-0.004150390625,0.1666666716337204,0.1666666716337204,0.0,0.0006103515625,,0.8333333134651184
10,9,0.37353515625,0.3671875,0.00634765625,0.1666666716337204,0.1666666716337204,0.0,-0.0005698204040527344,,0.8333333134651184
10,10,0.373291015625,0.3671875,0.006103515625,0.1666666716337204,0.1666666716337204,0.0,-0.0006103515625,,0.8333333134651184
10,11,0.388671875,0.3671875,0.021484375,0.1666666716337204,0.1666666716337204,0.0,-0.0028476715087890625,,0.8333333134651184
10,12,0.390380859375,0.3671875,0.023193359375,0.1666666716337204,0.1666666716337204,0.0,-0.0015459060668945312,,0.8333333134651184
10,13,0.36279296875,0.3671875,-0.00439453125,0.1666666716337204,0.1666666716337204,0.0,0.0,,0.8333333134651184
10,14,0.34326171875,0.3671875,-0.02392578125,0.1666666716337204,0.1666666716337204,0.0,0.001953125,,0.8333333134651184
10,15,0.364501953125,0.3671875,-0.002685546875,0.1666666716337204,0.1666666716337204,0.0,0.0004475116729736328,,0.8333333134651184
11,0,0.368408203125,0.3671875,0.001220703125,0.1666666716337204,0.1666666716337204,0.0,-0.0008950233459472656,,0.8333333134651184
11,1,0.384033203125,0.3671875,0.016845703125,0.1666666716337204,0.1666666716337204,0.0,-0.0017499923706054688,,0.8333333134651184
11,2,0.367919921875,0.3671875,0.000732421875,0.1666666716337204,0.1666666716337204,0.0,-0.0005288124084472656,,0.8333333134651184
11,3,0.368408203125,0.3671875,0.001220703125,0.1666666716337204,0.1666666716337204,0.0,0.000732421875,,0.8333333134651184
11,4,0.357421875,0.3671875,-0.009765625,0.1666666716337204,0.1666666716337204,0.0,0.0023193359375,,0.8333333134651184
11,5,0.3671875,0.3671875,0.0,0.1666666716337204,0.1666666716337204,0.0,0.00048828125,,0.8333333134651184
11,6,0.362548828125,0.3671875,-0.004638671875,0.1666666716337204,0.1666666716337204,0.0,0.00048828125,,0.8333333134651184
11,7,0.36328125,0.3671875,-0.00390625,0.1666666716337204,0.1666666716337204,0.0,0.000732421875,,0.8333333134651184
11,8,0.37841796875,0.3671875,0.01123046875,0.1666666716337204,0.1666666716337204,0.0,-0.0008950233459472656,,0.8333333134651184
11,9,0.361328125,0.3671875,-0.005859375,0.1666666716337204,0.1666666716337204,0.0,0.0008950233459472656,,0.8333333134651184
11,10,0.359375,0.3671875,-0.0078125,0.1666666716337204,0.1666666716337204,0.0,0.0006103515625,,0.8333333134651184
11,11,0.3662109375,0.3671875,-0.0009765625,0.1666666716337204,0.1666666716337204,0.0,0.0001627206802368164,,0.8333333134651184
11,12,0.3525390625,0.3671875,-0.0146484375,0.1666666716337204,0.1666666716337204,0.0,0.0006508827209472656,,0.8333333134651184
11,13,0.38623046875,0.3671875,0.01904296875,0.1666666716337204,0.1666666716337204,0.0,-0.0020351409912109375,,0.8333333134651184
11,14,0.385009765625,0.3671875,0.017822265625,0.1666666716337204,0.1666666716337204,0.0,-0.0015869140625,,0.8333333134651184
11,15,0.37744140625,0.3671875,0.01025390625,0.1666666716337204,0.1666666716337204,0.0,-0.000732421875,,0.8333333134651184
12,0,0.35986328125,0.3671875,-0.00732421875,0.1666666716337204,0.1666666716337204,0.0,0.0009765625,,0.8333333134651184
12,1,0.351318359375,0.3671875,-0.015869140625,0.1666666716337204,0.1666666716337204,0.0,0.0016679763793945312,,0.8333333134651184
12,2,0.3828125,0.3671875,0.015625,0.1666666716337204,0.1666666716337204,0.0,-0.0028476715087890625,,0.8333333134651184
12,3,0.424072265625,0.3671875,0.056884765625,0.1666666716337204,0.1666666716337204,0.0,-0.0062255859375,,0.8333333134651184
12,4,0.361572265625,0.3671875,-0.005615234375,0.1666666716337204,0.1666666716337204,0.0,0.0004069805145263672,,0.8333333134651184
12,5,0.40283203125,0.3671875,0.03564453125,0.1666666716337204,0.1666666716337204,0.0,-0.005168914794921875,,0.8333333134651184
12,6,0.3828125,0.3671875,0.015625,0.1666666716337204,0.1666666716337204,0.0,-0.0016679763793945312,,0.8333333134651184
12,7,0.36962890625,0.3671875,0.00244140625,0.1666666716337204,0.1666666716337204,0.0,0.0008950233459472656,,0.8333333134651184
12,8,0.3681640625,0.3671875,0.0009765625,0.1666666716337204,0.1666666716337204,0.0,-0.0003254413604736328,,0.8333333134651184
12,9,0.37158203125,0.3671875,0.00439453125,0.1666666716337204,0.1666666716337204,0.0,-0.0015459060668945312,,0.8333333134651184
12,10,0.31787109375,0.3671875,-0.04931640625,0.1666666716337204,0.1666666716337204,0.0,0.00862884521484375,,0.8333333134651184
12,11,0.365478515625,0.3671875,-0.001708984375,0.1666666716337204,0.1666666716337204,0.0,0.0004475116729736328,,0.8333333134651184
12,12,0.333251953125,0.3671875,-0.033935546875,0.1666666716337204,0.1666666716337204,0.0,0.00439453125,,0.8333333134651184
12,13,0.368408203125,0.3671875,0.001220703125,0.1666666716337204,0.1666666716337204,0.0,-0.0005288124084472656,,0.8333333134651184
12,14,0.35205078125,0.3671875,-0.01513671875,0.1666666716337204,0.1666666716337204,0.0,0.00146484375,,0.8333333134651184
12,15,0.365966796875,0.3671875,-0.001220703125,0.1666666716337204,0.1666666716337204,0.0,0.0016279220581054688,,0.8333333134651184
13,0,0.36279296875,0.3671875,-0.00439453125,0.1666666716337204,0.1666666716337204,0.0,0.0007729530334472656,,0.8333333134651184
13,1,0.338134765625,0.3671875,-0.029052734375,0.1666666716337204,0.1666666716337204,0.0,0.00785064697265625,,0.8333333134651184
13,2,0.350341796875,0.3671875,-0.016845703125,0.1666666716337204,0.1666666716337204,0.0,0.0006508827209472656,,0.8333333134651184
13,3,0.3564453125,0.3671875,-0.0107421875,0.1666666716337204,0.1666666716337204,0.0,0.001708984375,,0.8333333134651184
13,4,0.3564453125,0.3671875,-0.0107421875,0.1666666716337204,0.1666666716337204,0.0,0.000732421875,,0.8333333134651184
13,5,0.3720703125,0.3671875,0.0048828125,0.1666666716337204,0.1666666716337204,0.0,4.07099723815918e-05,,0.8333333134651184
13,6,0.36962890625,0.3671875,0.00244140625,0.1666666716337204,0.1666666716337204,0.0,0.0001220703125,,0.8333333134651184
13,7,0.363037109375,0.3671875,-0.004150390625,0.1666666716337204,0.1666666716337204,0.0,0.0033779144287109375,,0.8333333134651184
13,8,0.3642578125,0.3671875,-0.0029296875,0.1666666716337204,0.1666666716337204,0.0,0.0002849102020263672,,0.8333333134651184
13,9,0.376220703125,0.3671875,0.009033203125,0.1666666716337204,0.1666666716337204,0.0,-0.0010986328125,,0.8333333134651184
13,10,0.393310546875,0.3671875,0.026123046875,0.1666666716337204,0.1666666716337204,0.0,-0.0037841796875,,0.8333333134651184
13,11,0.365234375,0.3671875,-0.001953125,0.1666666716337204,0.1666666716337204,0.0,0.0001627206802368164,,0.8333333134651184
13,12,0.3828125,0.3671875,0.015625,0.1666666716337204,0.1666666716337204,0.0,-0.0028896331787109375,,0.8333333134651184
13,13,0.36474609375,0.3671875,-0.00244140625,0.1666666716337204,0.1666666716337204,0.0,0.000244140625,,0.8333333134651184
13,14,0.369140625,0.3671875,0.001953125,0.1666666716337204,0.1666666716337204,0.0,-0.0008950233459472656,,0.8333333134651184
13,15,0.367431640625,0.3671875,0.000244140625,0.1666666716337204,0.1666666716337204,0.0,-0.0005288124084472656,,0.8333333134651184
