layer,head,mean_value,rank
15,16,0.3662109375,186
29,3,0.3662109375,187
0,0,0.366455078125,188
16,15,0.366455078125,189
30,5,0.366455078125,190
8,22,0.36669921875,191
9,8,0.36669921875,192
23,4,0.36669921875,193
9,25,0.366943359375,194
10,24,0.366943359375,195
21,30,0.3671875,196
11,29,0.367431640625,197
15,20,0.367431640625,198
18,14,0.367431640625,199
25,19,0.367431640625,200
14,3,0.36767578125,201
8,16,0.367919921875,202
19,29,0.367919921875,203
27,26,0.367919921875,204
29,0,0.367919921875,205
16,16,0.3681640625,206
23,2,0.3681640625,207
23,16,0.3681640625,208
24,29,0.3681640625,209
3,0,0.368408203125,210
26,12,0.368408203125,211
10,29,0.36865234375,212
0,6,0.368896484375,213
8,4,0.368896484375,214
9,27,0.368896484375,215
14,12,0.368896484375,216
28,12,0.368896484375,217
26,13,0.369140625,218
27,2,0.369140625,219
31,5,0.369140625,220
14,14,0.369384765625,221
6,30,0.36962890625,222
24,1,0.36962890625,223
16,5,0.369873046875,224
7,0,0.3701171875,225
16,8,0.3701171875,226
16,11,0.3701171875,227
18,9,0.370361328125,228
2,30,0.37060546875,229
15,29,0.37060546875,230
17,14,0.37060546875,231
18,25,0.37060546875,232
22,17,0.37060546875,233
26,25,0.37060546875,234
6,29,0.370849609375,235
11,3,0.370849609375,236
11,4,0.370849609375,237
12,21,0.370849609375,238
3,19,0.37109375,239
16,10,0.37109375,240
25,21,0.37109375,241
3,6,0.371337890625,242
14,9,0.371337890625,243
14,27,0.371337890625,244
15,22,0.371337890625,245
24,16,0.37158203125,246
25,31,0.37158203125,247
27,21,0.37158203125,248
26,21,0.371826171875,249
4,28,0.3720703125,250
10,13,0.3720703125,251
18,15,0.3720703125,252
23,7,0.3720703125,253
23,20,0.3720703125,254
28,10,0.3720703125,255
6,10,0.372314453125,256
26,2,0.372314453125,257
27,17,0.372314453125,258
17,7,0.37255859375,259
18,19,0.37255859375,260
24,17,0.37255859375,261
25,20,0.37255859375,262
26,7,0.37255859375,263
28,28,0.37255859375,264
1,19,0.372802734375,265
7,25,0.372802734375,266
16,24,0.372802734375,267
25,29,0.372802734375,268
26,8,0.372802734375,269
31,15,0.372802734375,270
0,3,0.373046875,271
3,5,0.373046875,272
11,31,0.373046875,273
12,25,0.373046875,274
14,26,0.373046875,275
21,20,0.373046875,276
7,26,0.373291015625,277
22,25,0.373291015625,278
26,5,0.373291015625,279
7,4,0.37353515625,280
23,6,0.37353515625,281
28,13,0.37353515625,282
28,22,0.37353515625,283
30,30,0.37353515625,284
0,9,0.373779296875,285
9,10,0.373779296875,286
19,6,0.373779296875,287
29,17,0.373779296875,288
2,13,0.3740234375,289
5,19,0.3740234375,290
6,26,0.3740234375,291
11,23,0.3740234375,292
26,0,0.3740234375,293
26,30,0.3740234375,294
29,24,0.3740234375,295
30,19,0.3740234375,296
1,21,0.374267578125,297
11,15,0.374267578125,298
12,5,0.374267578125,299
19,5,0.374267578125,300
21,12,0.374267578125,301
21,14,0.374267578125,302
21,17,0.374267578125,303
24,10,0.374267578125,304
27,28,0.374267578125,305
5,9,0.37451171875,306
3,24,0.374755859375,307
9,23,0.374755859375,308
17,3,0.374755859375,309
25,27,0.374755859375,310
12,31,0.375,311
16,31,0.375,312
18,1,0.375,313
30,4,0.375,314
31,19,0.375,315
7,9,0.375244140625,316
13,22,0.375244140625,317
16,19,0.375244140625,318
3,12,0.37548828125,319
4,4,0.37548828125,320
4,23,0.37548828125,321
7,7,0.37548828125,322
8,23,0.37548828125,323
9,3,0.37548828125,324
15,31,0.37548828125,325
18,18,0.37548828125,326
25,13,0.37548828125,327
29,2,0.37548828125,328
30,10,0.37548828125,329
3,10,0.375732421875,330
5,29,0.375732421875,331
12,24,0.375732421875,332
14,20,0.375732421875,333
25,6,0.375732421875,334
31,16,0.375732421875,335
6,20,0.3759765625,336
16,12,0.3759765625,337
17,5,0.3759765625,338
18,26,0.3759765625,339
20,12,0.3759765625,340
5,22,0.376220703125,341
6,9,0.376220703125,342
17,6,0.376220703125,343
20,2,0.376220703125,344
24,2,0.376220703125,345
24,9,0.376220703125,346
27,3,0.376220703125,347
28,27,0.376220703125,348
3,3,0.37646484375,349
4,24,0.37646484375,350
7,1,0.37646484375,351
22,16,0.37646484375,352
7,31,0.376708984375,353
9,13,0.376708984375,354
11,6,0.376708984375,355
23,17,0.376708984375,356
23,28,0.376708984375,357
24,31,0.376708984375,358
5,4,0.376953125,359
6,6,0.376953125,360
7,11,0.376953125,361
8,5,0.376953125,362
20,13,0.376953125,363
28,3,0.376953125,364
30,11,0.376953125,365
4,21,0.377197265625,366
7,21,0.377197265625,367
10,27,0.377197265625,368
12,19,0.377197265625,369
23,0,0.377197265625,370
25,7,0.377197265625,371
30,17,0.377197265625,372
1,4,0.37744140625,373
6,28,0.37744140625,374
15,10,0.37744140625,375
15,23,0.37744140625,376
21,22,0.37744140625,377
26,10,0.37744140625,378
27,16,0.37744140625,379
2,14,0.377685546875,380
3,14,0.377685546875,381
9,20,0.377685546875,382
10,20,0.377685546875,383
11,18,0.377685546875,384
18,27,0.377685546875,385
23,21,0.377685546875,386
24,7,0.377685546875,387
28,24,0.377685546875,388
29,11,0.377685546875,389
7,16,0.3779296875,390
7,27,0.3779296875,391
12,10,0.3779296875,392
16,7,0.3779296875,393
19,12,0.3779296875,394
19,28,0.3779296875,395
20,15,0.3779296875,396
27,25,0.3779296875,397
1,14,0.378173828125,398
7,23,0.378173828125,399
8,25,0.378173828125,400
12,16,0.378173828125,401
15,5,0.378173828125,402
15,7,0.378173828125,403
23,13,0.378173828125,404
4,29,0.37841796875,405
6,15,0.37841796875,406
11,27,0.37841796875,407
13,4,0.37841796875,408
12,23,0.378662109375,409
26,18,0.378662109375,410
26,19,0.378662109375,411
4,30,0.37890625,412
5,10,0.37890625,413
15,4,0.37890625,414
15,24,0.37890625,415
19,19,0.37890625,416
20,9,0.37890625,417
22,23,0.37890625,418
25,3,0.37890625,419
26,22,0.37890625,420
29,23,0.37890625,421
1,24,0.379150390625,422
3,17,0.379150390625,423
8,20,0.379150390625,424
13,21,0.379150390625,425
