model,sigma,head,layer,var_before,var_after_full,vdi_full,var_after_minus,vdi_minus,vdi_effect
pythia-410m-deduped,0.03,0,0,0.14990100860595704,125.18246243990384,-834.1008682601293,124.0990399639423,-826.8732819614306,-7.227586298698767
pythia-410m-deduped,0.03,1,0,0.14990100860595704,125.18246243990384,-834.1008682601293,123.8929071514423,-825.4981557069979,-8.60271255313152
pythia-410m-deduped,0.03,2,0,0.14990100860595704,125.18246243990384,-834.1008682601293,124.41057992788461,-828.9515866162128,-5.149281643916555
pythia-410m-deduped,0.03,3,0,0.14990100860595704,125.18246243990384,-834.1008682601293,124.01268780048076,-826.2972207043077,-7.8036475558216845
pythia-410m-deduped,0.03,4,0,0.14990100860595704,125.18246243990384,-834.1008682601293,125.20343449519231,-834.2407742920067,0.13990603187732084
pythia-410m-deduped,0.03,5,0,0.14990100860595704,125.18246243990384,-834.1008682601293,122.69589993990385,-817.512837778384,-16.588030481745374
pythia-410m-deduped,0.03,6,0,0.14990100860595704,125.18246243990384,-834.1008682601293,124.41329326923076,-828.969687504068,-5.131180756061398
pythia-410m-deduped,0.03,7,0,0.14990100860595704,125.18246243990384,-834.1008682601293,124.3134375,-828.3035427585496,-5.797325501579734
pythia-410m-deduped,0.03,8,0,0.14990100860595704,125.18246243990384,-834.1008682601293,124.32038161057692,-828.3498674006684,-5.751000859460987
pythia-410m-deduped,0.03,9,0,0.14990100860595704,125.18246243990384,-834.1008682601293,122.64321664663461,-817.1613838838493,-16.939484376280053
pythia-410m-deduped,0.03,10,0,0.14990100860595704,125.18246243990384,-834.1008682601293,124.59352764423078,-830.172043490036,-3.928824770093406
pythia-410m-deduped,0.03,11,0,0.14990100860595704,125.18246243990384,-834.1008682601293,125.1026787860577,-833.5686259851233,-0.5322422750061404
pythia-410m-deduped,0.03,12,0,0.14990100860595704,125.18246243990384,-834.1008682601293,124.35440504807693,-828.5768401062987,-5.524028153830648
pythia-410m-deduped,0.03,13,0,0.14990100860595704,125.18246243990384,-834.1008682601293,124.41870192307692,-829.0057690080982,-5.095099252031108
pythia-410m-deduped,0.03,14,0,0.14990100860595704,125.18246243990384,-834.1008682601293,124.25248197115384,-827.8969042081287,-6.203964052000686
pythia-410m-deduped,0.03,15,0,0.14990100860595704,125.18246243990384,-834.1008682601293,123.99936598557693,-826.2083499553534,-7.892518304776094
