model,sigma,head,layer,var_before,var_after_full,vdi_full,var_after_minus,vdi_minus,vdi_effect
pythia-2.8b-deduped,0.08,0,16,145428.9846153846,145168.8476923077,0.001788755685566313,145178.16923076924,0.001724658844856055,6.409684071025807e-05
pythia-2.8b-deduped,0.08,1,16,145428.9846153846,145168.8476923077,0.001788755685566313,145948.49692307692,-0.0035722748739962056,0.005361030559562519
pythia-2.8b-deduped,0.08,2,16,145428.9846153846,145168.8476923077,0.001788755685566313,145638.56923076924,-0.0014411474847254382,0.0032299031702917513
pythia-2.8b-deduped,0.08,3,16,145428.9846153846,145168.8476923077,0.001788755685566313,144905.07384615386,0.0036025196120039542,-0.001813763926437641
pythia-2.8b-deduped,0.08,4,16,145428.9846153846,145168.8476923077,0.001788755685566313,143919.64153846152,0.010378557485736625,-0.008589801800170311
pythia-2.8b-deduped,0.08,5,16,145428.9846153846,145168.8476923077,0.001788755685566313,145029.71692307692,0.0027454478442768557,-0.0009566921587105427
pythia-2.8b-deduped,0.08,6,16,145428.9846153846,145168.8476923077,0.001788755685566313,146396.1923076923,-0.00665072162104192,0.008439477306608233
pythia-2.8b-deduped,0.08,7,16,145428.9846153846,145168.8476923077,0.001788755685566313,143796.46615384615,0.011225537095345637,-0.009436781409779323
pythia-2.8b-deduped,0.08,8,16,145428.9846153846,145168.8476923077,0.001788755685566313,145830.61846153846,-0.002761718011138245,0.004550473696704558
pythia-2.8b-deduped,0.08,9,16,145428.9846153846,145168.8476923077,0.001788755685566313,143482.79230769232,0.013382423819016335,-0.011593668133450022
pythia-2.8b-deduped,0.08,10,16,145428.9846153846,145168.8476923077,0.001788755685566313,145615.78,-0.0012844439855604762,0.003073199671126789
pythia-2.8b-deduped,0.08,11,16,145428.9846153846,145168.8476923077,0.001788755685566313,146021.85846153848,-0.004076724098169599,0.005865479783735911
pythia-2.8b-deduped,0.08,12,16,145428.9846153846,145168.8476923077,0.001788755685566313,145364.47846153847,0.00044355775443753265,0.0013451979311287804
pythia-2.8b-deduped,0.08,13,16,145428.9846153846,145168.8476923077,0.001788755685566313,145866.08615384615,-0.0030056012535434134,0.004794356939109726
pythia-2.8b-deduped,0.08,14,16,145428.9846153846,145168.8476923077,0.001788755685566313,146256.31076923077,-0.005688867016669287,0.007477622702235599
pythia-2.8b-deduped,0.08,15,16,145428.9846153846,145168.8476923077,0.001788755685566313,144986.6123076923,0.003041844160998891,-0.001253088475432578
pythia-2.8b-deduped,0.08,16,16,145428.9846153846,145168.8476923077,0.001788755685566313,145510.9723076923,-0.0005637644553769143,0.0023525201409432274
pythia-2.8b-deduped,0.08,17,16,145428.9846153846,145168.8476923077,0.001788755685566313,144510.1769230769,0.0063179131363507385,-0.004529157450784425
pythia-2.8b-deduped,0.08,18,16,145428.9846153846,145168.8476923077,0.001788755685566313,145661.60923076925,-0.0015995753253717987,0.0033883310109381116
pythia-2.8b-deduped,0.08,19,16,145428.9846153846,145168.8476923077,0.001788755685566313,145241.17538461537,0.0012914154029605995,0.0004973402826057135
pythia-2.8b-deduped,0.08,20,16,145428.9846153846,145168.8476923077,0.001788755685566313,145437.7276923077,-6.0119218642847274e-05,0.0018488749042091604
pythia-2.8b-deduped,0.08,21,16,145428.9846153846,145168.8476923077,0.001788755685566313,146570.24923076923,-0.007847573290860322,0.009636328976426635
pythia-2.8b-deduped,0.08,22,16,145428.9846153846,145168.8476923077,0.001788755685566313,145646.5876923077,-0.0014962840970015677,0.0032850397825678807
pythia-2.8b-deduped,0.08,23,16,145428.9846153846,145168.8476923077,0.001788755685566313,145401.35846153848,0.00018996319006963147,0.0015987924954966816
pythia-2.8b-deduped,0.08,24,16,145428.9846153846,145168.8476923077,0.001788755685566313,146434.14615384614,-0.006911700175311611,0.008700455860877924
pythia-2.8b-deduped,0.08,25,16,145428.9846153846,145168.8476923077,0.001788755685566313,145029.12923076923,0.0027494889390368925,-0.0009607332534705793
pythia-2.8b-deduped,0.08,26,16,145428.9846153846,145168.8476923077,0.001788755685566313,146696.70153846155,-0.00871708570633066,0.010505841391896973
pythia-2.8b-deduped,0.08,27,16,145428.9846153846,145168.8476923077,0.001788755685566313,145367.90307692307,0.000420009385495396,0.001368746300070917
pythia-2.8b-deduped,0.08,28,16,145428.9846153846,145168.8476923077,0.001788755685566313,143583.48,0.012690074267281647,-0.010901318581715334
pythia-2.8b-deduped,0.08,29,16,145428.9846153846,145168.8476923077,0.001788755685566313,145394.17538461537,0.00023935552366873456,0.0015494001618975785
pythia-2.8b-deduped,0.08,30,16,145428.9846153846,145168.8476923077,0.001788755685566313,143583.44307692308,0.012690328158051949,-0.010901572472485636
pythia-2.8b-deduped,0.08,31,16,145428.9846153846,145168.8476923077,0.001788755685566313,146065.9323076923,-0.004379785047610932,0.006168540733177246
