model,sigma,head,layer,var_before,var_after_full,vdi_full,var_after_minus,vdi_minus,vdi_effect
pythia-2.8b-deduped,0.03,0,16,18482.2925,18450.243461538463,0.0017340402150618946,18452.728846153845,0.0015995663874573418,0.00013447382760455273
pythia-2.8b-deduped,0.03,1,16,18482.2925,18450.243461538463,0.0017340402150618946,18595.756538461537,-0.006139067351170734,0.007873107566232627
pythia-2.8b-deduped,0.03,2,16,18482.2925,18450.243461538463,0.0017340402150618946,18913.60653846154,-0.02333660926865755,0.025070649483719443
pythia-2.8b-deduped,0.03,3,16,18482.2925,18450.243461538463,0.0017340402150618946,18585.74173076923,-0.005597207747319808,0.007331247962381703
pythia-2.8b-deduped,0.03,4,16,18482.2925,18450.243461538463,0.0017340402150618946,18912.261153846153,-0.023263816101068292,0.024997856316130187
pythia-2.8b-deduped,0.03,5,16,18482.2925,18450.243461538463,0.0017340402150618946,18783.57480769231,-0.01630113297321253,0.018035173188274425
pythia-2.8b-deduped,0.03,6,16,18482.2925,18450.243461538463,0.0017340402150618946,18549.91423076923,-0.0036587306888055888,0.005392770903867483
pythia-2.8b-deduped,0.03,7,16,18482.2925,18450.243461538463,0.0017340402150618946,18508.288846153846,-0.0014065542006678224,0.0031405944157297167
pythia-2.8b-deduped,0.03,8,16,18482.2925,18450.243461538463,0.0017340402150618946,18819.030576923076,-0.01821949722541599,0.019953537440477884
pythia-2.8b-deduped,0.03,9,16,18482.2925,18450.243461538463,0.0017340402150618946,18479.962115384616,0.00012608742207618898,0.0016079527929857055
pythia-2.8b-deduped,0.03,10,16,18482.2925,18450.243461538463,0.0017340402150618946,18652.979038461537,-0.00923513890181846,0.010969179116880355
pythia-2.8b-deduped,0.03,11,16,18482.2925,18450.243461538463,0.0017340402150618946,18788.86,-0.016587092753780463,0.018321132968842357
pythia-2.8b-deduped,0.03,12,16,18482.2925,18450.243461538463,0.0017340402150618946,18393.37230769231,0.004811101886180556,-0.0030770616711186614
pythia-2.8b-deduped,0.03,13,16,18482.2925,18450.243461538463,0.0017340402150618946,18779.158653846152,-0.016062193250439734,0.01779623346550163
pythia-2.8b-deduped,0.03,14,16,18482.2925,18450.243461538463,0.0017340402150618946,18556.861346153844,-0.00403461021698714,0.005768650432049035
pythia-2.8b-deduped,0.03,15,16,18482.2925,18450.243461538463,0.0017340402150618946,18585.15807692308,-0.005565628664467845,0.0072996688795297394
pythia-2.8b-deduped,0.03,16,16,18482.2925,18450.243461538463,0.0017340402150618946,18810.4625,-0.017755914208153662,0.019489954423215557
pythia-2.8b-deduped,0.03,17,16,18482.2925,18450.243461538463,0.0017340402150618946,18715.951538461537,-0.01264231904464976,0.014376359259711655
pythia-2.8b-deduped,0.03,18,16,18482.2925,18450.243461538463,0.0017340402150618946,18923.96230769231,-0.023896916883677143,0.025630957098739037
pythia-2.8b-deduped,0.03,19,16,18482.2925,18450.243461538463,0.0017340402150618946,18787.183846153846,-0.016496403038413487,0.018230443253475382
pythia-2.8b-deduped,0.03,20,16,18482.2925,18450.243461538463,0.0017340402150618946,18460.588653846153,0.0011743048733725444,0.0005597353416893501
pythia-2.8b-deduped,0.03,21,16,18482.2925,18450.243461538463,0.0017340402150618946,18754.254423076924,-0.014714728872347626,0.016448769087409523
pythia-2.8b-deduped,0.03,22,16,18482.2925,18450.243461538463,0.0017340402150618946,18787.012884615386,-0.016487153020405133,0.018221193235467028
pythia-2.8b-deduped,0.03,23,16,18482.2925,18450.243461538463,0.0017340402150618946,18799.040192307693,-0.017137900631520347,0.018871940846582242
pythia-2.8b-deduped,0.03,24,16,18482.2925,18450.243461538463,0.0017340402150618946,18547.901923076923,-0.003549853086510947,0.005283893301572841
pythia-2.8b-deduped,0.03,25,16,18482.2925,18450.243461538463,0.0017340402150618946,18512.11673076923,-0.0016136651213171083,0.0033477053363790026
pythia-2.8b-deduped,0.03,26,16,18482.2925,18450.243461538463,0.0017340402150618946,18354.094615384616,0.006936254504974606,-0.005202214289912712
pythia-2.8b-deduped,0.03,27,16,18482.2925,18450.243461538463,0.0017340402150618946,18618.64269230769,-0.007377341977879153,0.009111382192941048
pythia-2.8b-deduped,0.03,28,16,18482.2925,18450.243461538463,0.0017340402150618946,18520.27596153846,-0.0020551271731285873,0.0037891673881904815
pythia-2.8b-deduped,0.03,29,16,18482.2925,18450.243461538463,0.0017340402150618946,18744.492692307693,-0.014186562208540593,0.015920602423602485
pythia-2.8b-deduped,0.03,30,16,18482.2925,18450.243461538463,0.0017340402150618946,18785.515192307692,-0.016406119116862388,0.018140159331924283
pythia-2.8b-deduped,0.03,31,16,18482.2925,18450.243461538463,0.0017340402150618946,18640.993846153848,-0.008586669979054174,0.010320710194116069
