model,sigma,head,layer,var_before,var_after_full,vdi_full,var_after_minus,vdi_minus,vdi_effect
pythia-2.8b-deduped,0.03,0,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16392.724423076925,-0.4765456282529375,-0.0008516597062144023
pythia-2.8b-deduped,0.03,1,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16455.571153846155,-0.4822064362536297,0.004809148294477768
pythia-2.8b-deduped,0.03,2,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16699.812307692308,-0.5042060257448864,0.02680873778573447
pythia-2.8b-deduped,0.03,3,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16469.76307692308,-0.483484748597259,0.006087460638107112
pythia-2.8b-deduped,0.03,4,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16732.63673076923,-0.5071626275362229,0.02976533957707103
pythia-2.8b-deduped,0.03,5,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16642.282115384616,-0.49902409553291444,0.021626807573762542
pythia-2.8b-deduped,0.03,6,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16447.256923076922,-0.4814575466378612,0.004060258678709319
pythia-2.8b-deduped,0.03,7,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16439.463076923075,-0.48075552974495606,0.0033582417858041766
pythia-2.8b-deduped,0.03,8,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16668.611153846156,-0.5013956370554304,0.023998349096278557
pythia-2.8b-deduped,0.03,9,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16408.011346153846,-0.4779225707828132,0.000525282823661301
pythia-2.8b-deduped,0.03,10,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16508.363653846154,-0.4869616272193124,0.00956433926016053
pythia-2.8b-deduped,0.03,11,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16640.021346153848,-0.49882046074726033,0.021423172788108454
pythia-2.8b-deduped,0.03,12,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16344.074807692308,-0.4721636002837966,-0.005233687675355309
pythia-2.8b-deduped,0.03,13,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16625.078461538462,-0.49747450687266975,0.02007721891351786
pythia-2.8b-deduped,0.03,14,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16424.59153846154,-0.47941600224885156,0.0020187142896996796
pythia-2.8b-deduped,0.03,15,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16457.538076923076,-0.4823836033672456,0.004986315408093708
pythia-2.8b-deduped,0.03,16,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16586.04596153846,-0.49395872354420417,0.016561435585052273
pythia-2.8b-deduped,0.03,17,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16548.292692307692,-0.4905581646623338,0.013160876703181904
pythia-2.8b-deduped,0.03,18,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16719.617115384615,-0.5059899087323476,0.028592620773195705
pythia-2.8b-deduped,0.03,19,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16584.075961538463,-0.49378127928219,0.0163839913230381
pythia-2.8b-deduped,0.03,20,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16394.16269230769,-0.4766751778073696,-0.000722110151782248
pythia-2.8b-deduped,0.03,21,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16501.56326923077,-0.4863490946155099,0.00895180665635803
pythia-2.8b-deduped,0.03,22,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16611.129615384616,-0.49621808925250654,0.018820801293354637
pythia-2.8b-deduped,0.03,23,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16654.790384615386,-0.5001507557373466,0.022753467778194685
pythia-2.8b-deduped,0.03,24,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16478.703653846154,-0.4842900552338571,0.006892767274705187
pythia-2.8b-deduped,0.03,25,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16421.763461538463,-0.47916126822726,0.0017639802681081432
pythia-2.8b-deduped,0.03,26,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16337.126346153846,-0.47153772991332554,-0.005859558045826342
pythia-2.8b-deduped,0.03,27,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16483.731730769232,-0.48474295036023635,0.007345662401084441
pythia-2.8b-deduped,0.03,28,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16447.886923076923,-0.48151429277241414,0.004117004813262239
pythia-2.8b-deduped,0.03,29,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16564.5425,-0.49202183731910404,0.014624549359952157
pythia-2.8b-deduped,0.03,30,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16644.092884615384,-0.4991871973653164,0.02178990940616454
pythia-2.8b-deduped,0.03,31,4,11102.077788461538,16402.179615384615,-0.4773972879591519,16451.884615384617,-0.4818743778289113,0.0044770898697593774
