model,sigma,head,layer,var_before,var_after_full,vdi_full,var_after_minus,vdi_minus,vdi_effect
pythia-2.8b-deduped,0.08,0,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1759.2405528846155,-132.16336890495967,-7.405981209865919
pythia-2.8b-deduped,0.08,1,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1951.9395673076924,-146.74946396920035,7.1801138543747625
pythia-2.8b-deduped,0.08,2,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1883.655576923077,-141.5807983270972,2.011448212271612
pythia-2.8b-deduped,0.08,3,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1895.5041346153846,-142.4776591096578,2.9083089948322223
pythia-2.8b-deduped,0.08,4,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1853.1460817307693,-139.27142275208803,-0.2979273627375582
pythia-2.8b-deduped,0.08,5,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1872.3257932692309,-140.7232054539471,1.15385533912151
pythia-2.8b-deduped,0.08,6,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1865.5308653846155,-140.20887244411622,0.6395223292906581
pythia-2.8b-deduped,0.08,7,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1845.4444951923076,-138.68846142386428,-0.8808886909612778
pythia-2.8b-deduped,0.08,8,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1904.5369471153847,-143.16138581275962,3.5920356979340546
pythia-2.8b-deduped,0.08,9,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1857.8592548076922,-139.62818010634868,0.05882999152311876
pythia-2.8b-deduped,0.08,10,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1836.7862259615385,-138.0330852743293,-1.5362648404962882
pythia-2.8b-deduped,0.08,11,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1843.5963221153845,-138.54856642608303,-1.0207836887425548
pythia-2.8b-deduped,0.08,12,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1881.8067067307693,-141.440850562096,1.8715004472704262
pythia-2.8b-deduped,0.08,13,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1878.6850961538462,-141.20456441001133,1.6352142951857436
pythia-2.8b-deduped,0.08,14,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1877.1993990384615,-141.09210654702457,1.5227564321990072
pythia-2.8b-deduped,0.08,15,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1853.2731490384615,-139.28104094258632,-0.28830917223926056
pythia-2.8b-deduped,0.08,16,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1860.7023076923076,-139.84338120518055,0.2740310903549869
pythia-2.8b-deduped,0.08,17,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1800.4349519230768,-135.28152403558238,-4.287826079243181
pythia-2.8b-deduped,0.08,18,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1897.0659615384616,-142.5958795169707,3.026529402145126
pythia-2.8b-deduped,0.08,19,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1873.425721153846,-140.8064630291705,1.2371129143449229
pythia-2.8b-deduped,0.08,20,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1837.2190625,-138.06584825921624,-1.5035018556093223
pythia-2.8b-deduped,0.08,21,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1762.3561298076922,-132.3991983476582,-7.170151767167377
pythia-2.8b-deduped,0.08,22,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1860.0860817307691,-139.79673680233833,0.22738668751274324
pythia-2.8b-deduped,0.08,23,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1850.058389423077,-139.03770399818592,-0.5316461166396632
pythia-2.8b-deduped,0.08,24,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1855.9901682692307,-139.48670209197007,-0.08264802285548997
pythia-2.8b-deduped,0.08,25,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1857.8190625,-139.62513780318693,0.05578768836134519
pythia-2.8b-deduped,0.08,26,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1910.1660576923077,-143.5874738353058,4.018123720480212
pythia-2.8b-deduped,0.08,27,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1460.9080528846155,-109.58148794007465,-29.987862174750926
pythia-2.8b-deduped,0.08,28,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1852.1720913461538,-139.19769784807545,-0.3716522667501266
pythia-2.8b-deduped,0.08,29,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1872.769639423077,-140.7568017969968,1.1874516821712142
pythia-2.8b-deduped,0.08,30,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1895.8074038461539,-142.5006146698785,2.931264555052929
pythia-2.8b-deduped,0.08,31,0,13.211144831730769,1857.0820432692308,-139.56935011482557,1591.5039423076923,-119.46676972953844,-20.102580385287133
