layer,head,mean_value,rank
16,0,1.6103515625,295
18,7,1.6103515625,296
22,15,1.6103515625,297
1,0,1.611328125,298
2,10,1.611328125,299
2,12,1.611328125,300
4,11,1.611328125,301
12,6,1.611328125,302
12,8,1.611328125,303
13,10,1.611328125,304
19,14,1.611328125,305
20,6,1.611328125,306
21,1,1.611328125,307
6,5,1.6123046875,308
6,8,1.6123046875,309
9,9,1.6123046875,310
16,7,1.6123046875,311
1,2,1.61328125,312
2,3,1.61328125,313
11,0,1.61328125,314
13,2,1.61328125,315
15,15,1.61328125,316
21,11,1.61328125,317
23,12,1.61328125,318
2,0,1.6142578125,319
6,13,1.6142578125,320
12,9,1.6142578125,321
16,5,1.6142578125,322
20,3,1.6142578125,323
21,5,1.6142578125,324
1,14,1.615234375,325
3,11,1.615234375,326
6,1,1.615234375,327
10,10,1.615234375,328
12,2,1.615234375,329
12,12,1.615234375,330
15,5,1.615234375,331
19,13,1.615234375,332
23,0,1.615234375,333
9,0,1.6162109375,334
9,11,1.6162109375,335
12,10,1.6162109375,336
15,8,1.6162109375,337
22,3,1.6162109375,338
3,13,1.6171875,339
11,4,1.6171875,340
18,4,1.6171875,341
20,4,1.6171875,342
11,15,1.6181640625,343
3,9,1.619140625,344
11,5,1.619140625,345
20,11,1.619140625,346
22,5,1.619140625,347
0,1,1.6201171875,348
4,10,1.6201171875,349
22,13,1.6201171875,350
10,14,1.62109375,351
1,15,1.6220703125,352
12,11,1.623046875,353
20,2,1.623046875,354
21,10,1.623046875,355
23,1,1.623046875,356
11,13,1.6240234375,357
13,0,1.6240234375,358
22,8,1.6240234375,359
19,1,1.6259765625,360
22,7,1.6259765625,361
17,12,1.6279296875,362
23,10,1.62890625,363
20,5,1.6298828125,364
0,0,1.630859375,365
0,5,1.630859375,366
0,12,1.630859375,367
15,6,1.630859375,368
3,1,1.6328125,369
18,9,1.6328125,370
8,11,1.634765625,371
17,6,1.642578125,372
0,13,1.646484375,373
23,5,1.6494140625,374
0,8,1.654296875,375
22,1,1.6572265625,376
0,6,1.6640625,377
22,2,1.6650390625,378
0,15,1.6796875,379
0,9,1.693359375,380
0,11,1.7685546875,381
0,7,1.779296875,382
0,4,1.78515625,383
0,2,2.1171875,384
